"Rows from: systek_raw_rows","id","company_key","name","domain","clean_domain","orgnr","proff_url","profit_before_tax","turnover","industry","company_size","location","created_at","updated_at"
,,"nikkelverk.no","Glencore Nikkelverk AS","https://www.nikkelverk.no","nikkelverk.no","911 575 787","https://www.proff.no/selskap/glencore-nikkelverk-as/kristiansand-s/metaller-og-metallvarer/IF2Q8DN07S4","Resultat før skatt 2024 249 323 (Beløp i 1000)","Sum driftsinntekter 2024 2 007 856 (Beløp i 1000)","Metaller og metallvarer","577","Vesterveien 31, 4613 Kristiansand S","2025-12-17 10:06:54.543+00",
,,"lede.no","Lede AS","https://lede.no/kunde","lede.no","","https://www.proff.no/selskap/lede-as/porsgrunn/energihandel/IG74FDJ10N5-1","","","","0","Floodeløkka 1, 3915 Porsgrunn","2025-12-18 10:03:38.605+00",
,,"biosort.no","Biosort AS","https://www.biosort.no","biosort.no","996 343 545","https://www.proff.no/selskap/biosort-as/fornebu/forskning-og-utvikling/IGH73LL00FV","NOK -13,197k (2024)","NOK 18,787k (2024)","Forskning og utvikling","22","Martin Linges vei 25, 1364 Fornebu","2025-12-19 10:07:43.08+00",
,,"voith.com","Voith Hydro","voith.com","voith.com","980 982 637","https://www.proff.no/selskap/voith-hydro-as/gamle-fredrikstad/elektroverksteder/IG2HM4H00BY","Resultat ff8r skatt2024 53 737 (Beløp i 1000)","Sum driftsinntekter2024 467 871 (Beløp i 1000)","","60","Kortbølgen 11, 1630 Gamle Fredrikstad, Norge, 1630 Gamle Fredrikstad","2025-12-17 10:06:51.373+00",
,,"busengdal.no","Busengdal Transport As","https://www.busengdal.no/","busengdal.no","","https://www.proff.no/selskap/busengdal-as/stordal/bygg-og-anleggsleverand%C3%B8rer/IFGXFIB0CVG","","","","0","Digernes næringsområde 9, 6260 Skodje","2025-12-18 10:08:08.222+00",
,,"pipelife.no","Pipelife Norge AS","https://www.pipelife.no/","pipelife.no","980 457 575","https://www.proff.no/selskap/pipelife-norge-as/surnadal/gummi-og-plastprodukter/IG7QLWN10NU","63 964","1 528 441","Gummi og plastprodukter","289","Hamnesvegen 97, 6650 Surnadal","2025-12-19 10:05:42.409+00",
,,"veo.fi","VEO AS","https://veo.fi/","veo.fi","990 726 833","https://www.proff.no/selskap/veo-as/fornebu/tekniske-konsulenter/IGDUPPT01OU","Resultat fr skatt2024 5 005","Sum driftsinntekter2024 199 086","Tekniske konsulenter , Konsulenter","8","Rolfsbuktveien 4B, Fornebu, Norway, 1364 Fornebu","2025-12-19 10:07:01.517+00",
,,"alta.kommune.no","Alta kommune","http://www.alta.kommune.no","alta.kommune.no","944588132","https://www.proff.no/selskap/alta-kommune/alta/offentlig-administrasjon/IFMDSV810JX","","","Generell offentlig administrasjon","3424","Altaveien 225, 9515 Alta","2025-12-19 10:07:43.094+00",
,,"roboxi.com","ROBOXI AS","https://www.roboxi.com/","roboxi.com","","https://www.proff.no/selskap/roboxi-as/stavanger/produsenter/IF8QJHG016D","","","","0","Bjødnabeen 4 Parking, Forusbeen, Stavanger, Norway, 4031 Stavanger","2025-12-18 10:03:38.594+00",
,,"backerskeie.no","Kongsberg Maritime","http://www.backerskeie.no","backerskeie.no","979 750 730","https://www.proff.no/selskap/kongsberg-maritime-as/kongsberg/elektronikkproduksjon-og-utstyr/IG7BGI210N0","1 419 268 (Beløp i 1000, 2024) NOK","14 830 474 (Beløp i 1000, 2024) NOK","Elektronikkproduksjon og utstyr; Produsenter; Elektroutstyr; Metaller og metallvarer","3469","Kirkegårdsveien 45, 3616 Kongsberg","2025-12-18 10:04:12.541+00",
,,"washingtonmills.com","Washington Mills AS","https://www.washingtonmills.com/","washingtonmills.com","990 022 585","https://www.proff.no/selskap/washington-mills-as/orkanger/produsenter/IGDFMBD016D","Resultat før skatt2024 46 897","Sum driftsinntekter2024 876 295","Produksjon av andre uorganiske kjemiske råvarer","130","Sjøbuveien 6, 7300 Orkanger","2025-12-19 10:05:53.629+00",
,,"gjensidige.com","Gjensidige","gjensidige.com","gjensidige.com","995 568 217","https://www.proff.no/selskap/gjensidige-forsikring-asa/oslo/verdipapir-og-fondsforvaltning/IGGQHCP0ZDJ","48 834 000 (2024)","24 555 000 (2024)","Forsikring; Verdipapir og fondsforvaltning","2314","Schweigaards gate 21, 0191 Oslo","2025-12-19 10:10:19.024+00",
,,"empsecure.com","EMP Secure","https://www.empsecure.com/","empsecure.com","","https://www.proff.no/selskap/emp-secure-as-avd-raglamyr/haugesund/datakommunikasjon-og-nettverk/IG8FFIH009M","","","","0","Raglamyrvegen 30, 5536 Haugesund","2025-12-18 10:03:11.282+00",
,,"maestro.no","Maestro Soft AS","maestro.no","maestro.no","848 072 222","https://www.proff.no/selskap/maestro-soft-as/oslo/dataprogramvare-og-utvikling/IE0X4PQ009O","34 626","117 775","Dataprogramvare og -utvikling","40","Karenslyst alle 8 B, 0278 Oslo","2025-12-18 10:05:31.105+00",
,,"elkem.no","Elkem Bremanger","elkem.no","elkem.no","911 382 008","https://www.proff.no/selskap/elkem-as-bremanger/svelgen/produsenter/IG3CT5V016D","NOK 1 395 000 (2024)","NOK 9 710 000 (2024)","Produsenter; Kjemikalier og kjemiske varer - produksjon","274","Gunnar Schjelderups veg 1, 6723 Svelgen","2025-12-20 10:08:09.517+00",
,,"bwoffshore.com","BW Offshore","https://www.bwoffshore.com/about-us/","bwoffshore.com","995 682 346","https://www.proff.no/selskap/bw-offshore-norway-as/oslo/utvinning-av-r%C3%A5olje-og-naturgass-tjenester/IGGSXEY10LC","NOK 36 295 000 (2024)","NOK 422 305 000 (2024)","Andre tjenester tilknyttet utvinning av råolje og naturgass","123","Karenslyst Allé 6, 0278 Oslo","2025-12-20 10:08:09.534+00",
,,"caverion.no","Caverion Norge avd. Herøya","https://www.caverion.no/","caverion.no","959 069 743","https://www.proff.no/selskap/caverion-norge-as-avd-her%C3%B8ya-prosjekt/porsgrunn/bygningsh%C3%A5ndverkere/IF699Z407TR","-261 669 (2024)","4 105 956 (2024) (reported on Proff; amounts displayed in 1,000 NOK)","Elektrisk installasjonsarbeid","71","3936 Porsgrunn","2025-12-21 10:08:37.602+00",
,,"intrum.no","Intrum AS","https://www.intrum.no/kundeservice/","intrum.no","835 302 202","https://www.proff.no/selskap/intrum-as/lysaker/inkasso/IDTBFAY07ZR","14 780 (Beløp i 1000 NOK) 2024","867 761 (Beløp i 1000 NOK) 2024","Inkasso- og kredittopplysningsvirksomhet","337","Lysakertorg 8, 1366 Lysaker","2025-12-20 10:08:31.334+00",
,,"alfrednesset.no","Alfred Nesset Automasjon","https://www.alfrednesset.no/","alfrednesset.no","997 795 520","https://www.proff.no/selskap/alfred-nesset-automasjon-as/%C3%A5lesund/bygningsh%C3%A5ndverkere/IGI27Y807TR","Resultat før skatt 2024 3 487 (Beløp i 1000, NOK)","Sum driftsinntekter 2024 37 422 (Beløp i 1000, NOK)","Bygningshåndverkere, Elektroentreprenører","16","Tonningsgate 23, 6006 Ålesund","2025-12-21 10:08:24.203+00",
,,"schindler.no","SCHINDLER AS","http://www.schindler.no","schindler.no","919 876 522","https://www.proff.no/selskap/schindler-as-avd-oslo/oslo/reparat%C3%B8rer/IEFUMBA10KD","NOK 92,671,000 (2024)","NOK 941,634,000 (2024)","Reparasjon og vedlikehold av maskiner","130","Karvesvingen 5, 0579 Oslo","2025-12-24 10:08:09.834+00",
,,"candidate.jobbsys.no","Voith Hydro AS","https://candidate.jobbsys.no/application/benefits?jobId=2709073","candidate.jobbsys.no","980 982 637","https://www.proff.no/selskap/voith-hydro-as/oslo/elektroverksteder/IG81V1P00BY","NOK 53 737 (2024) (Beløp i 1000)","NOK 467 871 (2024) (Beløp i 1000)","Tekniske konsulenter, Konsulenter, Elektroverksteder, Reparatører","156","Østre Aker vei 90, 0596 Oslo","2025-12-20 10:09:37.599+00",
,,"hkraft.no","HAUGALAND KRAFT AS","https://hkraft.no/","hkraft.no","915 636 756","https://www.proff.no/selskap/haugaland-kraft-as/haugesund/energiforsyning/IF559UC00BD","NOK 551 634 (2024)","NOK 202 803 (2024)","Energiforsyning","106","Haukelivegen 25, 5529 Haugesund","2025-12-20 10:08:24.021+00",
,,"skala.no","Skala AS","http://www.skala.no","skala.no","988015024","https://www.proff.no/selskap/skala-as/oslo/maskiner-og-utstyr/IGC8L9S10PO","NOK 13 941 (2024) (Beløp i 1000 NOK)","NOK 140 588 (2024) (Beløp i 1000 NOK)","Maskiner og utstyr; Grossister","17","Langelandsvegen 1, 6013 Ålesund","2025-12-19 10:06:30.098+00",
,,"tomra.no","TOMRA","tomra.no","tomra.no","927 124 238","https://www.proff.no/selskap/tomra-systems-asa/asker/produsenter/IFBZHN2016D","NOK 1,009,000,000 (2024)","NOK 3,110,000,000 (2024)","Produsenter; Maskiner og utstyr; Maskiner og utstyr - produksjon","401","1385 Asker","2025-12-20 10:08:23.992+00",
,,"teneo.no","Teneo AS","https://www.teneo.no/","teneo.no","829 375 672","https://www.proff.no/selskap/teneo-as/stokmarknes/telekommunikasjon/IDPSED401PE","NOK 2 843 000 (2024)","NOK 12 432 000 (2024)","Telekommunikasjon","9","Harstad, 9408 Harstad","2025-12-20 10:08:48.731+00",
,,"alcoa.com","ALCOA NORWAY AS","alcoa.com","alcoa.com","928 825 345","https://www.proff.no/selskap/alcoa-norway-as/mosj%C3%B8en/aluminium-og-aluminiumsvarer/IFCZY81000S","240 000 (Beløp i 1000 NOK) (2024)","10 508 000 (Beløp i 1000 NOK) (2024)","Aluminium og aluminiumsvarer","1255","8663 Mosjøen","2025-12-20 10:08:42.064+00",
,,"forusenergi.no","Forus Energigjenvinning er en miljøbedrift som driver med energigjenvinning av avfall. Vi sorterer, sluttbehandler og forbrenner avfall for produksjon av strøm og fjernvarme.","https://www.forusenergi.no/","forusenergi.no","993 465 224","https://www.proff.no/selskap/forus-energigjenvinning-2-as/sandnes/energiforsyning/IGFHEO800BD","","NOK 130 514 (2024)","energiforsyning","26","Forusbeen 202, 4313 Sandnes","2025-12-20 10:09:09.917+00",
,,"ksdigital.no","KS Digital","https://www.ksdigital.no","ksdigital.no","931 796 003","https://www.proff.no/selskap/ks-digitale-fellestjenester-as/oslo/bedriftsr%C3%A5dgivning/IFERMEB043Z","NOK -12,504k (2024)","NOK 90,963k (2024)","Bedriftsrådgivning","72","Haakon Viis gate 9/Nøstegaten 58, 0114 Oslo","2025-12-19 10:06:58.955+00",
,,"gotnorway.com","GOT","https://gotnorway.com","gotnorway.com","916 997 663","https://www.proff.no/selskap/got-safe-yards-as-avd-bergen/mathopen/forsvaret/IF7EJGW0BM9","NOK -4,853,000 (2024)","NOK 247,886,000 (2024)","Reparasjon og vedlikehold av militære stridskjøretøy, skip, båter, luft- og romfartøy","46","Hillerenveien 82, 5174 Mathopen","2025-12-24 10:08:03.959+00",
,,"radionor.no","Radionor Communications AS","http://www.radionor.no/","radionor.no","882 136 752","https://www.proff.no/selskap/radionor-communications-as/trondheim/telekommunikasjon/IEL792O01PE","Resultat ff8r skatt2024 829 252","Sum driftsinntekter2024 1 015 107","Telekommunikasjon","61","7061 Trondheim","2025-12-19 10:10:02.111+00",
,,"ks.no","KS Digital","https://www.ks.no/","ks.no","931 796 003","https://www.proff.no/selskap/ks-digitale-fellestjenester-as/oslo/bedriftsr%C3%A5dgivning/IFERMEB043Z","NOK -12 504 000 (2024)","NOK 90 963 000 (2024)","Bedriftsrådgivning og annen administrativ rådgivning","72","Haakon Viis gate 9/Nøstegaten 58, 0114 Oslo","2025-12-20 10:09:22.309+00",
,,"multiconsult.no","Multiconsult","https://www.multiconsult.no/","multiconsult.no","918836519","https://www.proff.no/selskap/multiconsult-norge-as/oslo/bygningstjenester/IF71USN07TQ","Resultat før skatt2024 503 430 (Beløp i 1000, NOK)","Sum driftsinntekter2024 4 922 243 (Beløp i 1000, NOK)","Byggeteknisk konsulentvirksomhet","2952","Nedre Skøyen vei 2, 0276 Oslo","2025-12-27 10:10:06.591+00",
,,"lofoten.no","Lofotprodukt AS","https://lofoten.no/","lofoten.no","971 141 603","https://www.proff.no/selskap/lofotprodukt-as/leknes/fisk-og-skalldyr/IG26XNN00DZ","NOK 17,748,000 (2024)","NOK 917,895,000 (2024)","Fisk og skalldyr; Frysing og videre bearbeiding av fisk, skalldyr og bløtdyr","288","Havet 45, 8370 Leknes","2025-12-20 10:09:37.619+00",
,,"nortura.no","Nortura SA","nortura.no","nortura.no","938752648","https://www.proff.no/selskap/nortura-sa/rudsh%C3%B8gda/produsenter/IG3DF0L016D","−195 597 (2024) (Beløp i 1000 NOK)","23 881 166 (2024) (Beløp i 1000 NOK)","Bearbeiding og konservering av kjøtt unntatt fjørfekjøtt","525","Nortura Rudshøgda, Leinskogen, 2360 Rudshøgda","2025-12-21 10:11:15.887+00",
,,"nodlysteknikk.no","Nødlysteknikk AS","https://nodlysteknikk.no/","nodlysteknikk.no","960 185 811","https://www.proff.no/selskap/n%C3%B8dlysteknikk-as/arendal/produsenter/IFVO443016D","-1,628,000 NOK (2024)","1,527,000 NOK (2024)","Produsenter; Elektroutstyr; Elektroutstyr - produksjon","4","Myreneveien 26C, 4847 Arendal","2025-12-25 10:08:46.072+00",
,,"patogen.no","PatoGen AS","http://www.patogen.no","patogen.no","985 525 331","https://www.proff.no/selskap/patogen-as/%C3%A5lesund/forskning-og-utvikling/IGAR87N00FV","4 836 (2024)","107 757 (2024)","Forskning og utvikling; Faglig, vitenskapelig og teknisk virksomhet","54","Rasmus Rønnebergs gate 21, 6002 Ålesund","2025-12-21 10:08:03.715+00",
,,"etna.no","Etna Nett AS","https://etna.no","etna.no","882 783 022","https://www.proff.no/selskap/etna-nett-as/dokka/energiforsyning/IELL3QM00BD","NOK 21,957M (2024)","NOK 126,939M (2024)","Energiforsyning","29","Vest-Torpvegen 30, 2870 Dokka","2025-12-21 10:09:01.84+00",
,,"beerenberg.com","Altrad Norge","https://beerenberg.com/","beerenberg.com","936 709 788","https://www.proff.no/selskap/altrad-norge-as/kokstad/bedriftsr%C3%A5dgivning/IFHOXWC043Z","","","Bedriftsrådgivning","0","Kokstaddalen 33, 5257 Kokstad","2025-12-23 10:05:56.686+00",
,,"oglaend-system.no","Øglænd System AS","https://www.oglaend-system.no/","oglaend-system.no","985 748 128","https://www.proff.no/selskap/%C3%B8gl%C3%A6nd-system-as/klepp-stasjon/metaller-og-metallvarer-produksjon/IGAW04G10JF","Resultat før skatt2024 74 687 (Beløp i 1000)","Sum driftsinntekter2024 829 231 (Beløp i 1000)","Metaller og metallvarer - produksjon","264","Engelsvollvegen 264, 4353 Klepp stasjon","2025-12-24 10:07:19.034+00",
,,"comrod.com","Comrod AS","http://www.comrod.com","comrod.com","934 335 724","https://www.proff.no/selskap/comrod-as/tau/elektronikkproduksjon-og-utstyr/IFGA22410N0","NOK 200 234 (in thousands) (2024)","NOK 796 550 (in thousands) (2024)","elektronikkproduksjon og utstyr","202","Fiskåvegen 1, 4120 Tau","2025-12-21 10:08:34.24+00",
,,"alvaindustries.com","Alva Industries","https://alvaindustries.com","alvaindustries.com","918 714 006","https://www.proff.no/selskap/alva-industries-as/trondheim/elektromotorer-produksjon/IF6Z89I10MX","NOK -33 730 (2024)","NOK 14 257 (2024)","Produksjon av elektromotorer og generatorer","40","Fossegrenda, 7038 Trondheim","2025-12-21 10:08:32.354+00",
,,"careers.nextpharma.com","Asker Contract Manufacturing, a part of NextPharma","https://careers.nextpharma.com/","careers.nextpharma.com","929 107 187","https://www.proff.no/selskap/asker-contract-manufacturing-as/asker/farmas%C3%B8ytiske-r%C3%A5varer-og-preparater-produksjon/IFD5ZOZ10NA","NOK 45.2M (2024)","NOK 505.5M (2024)","Produksjon av farmasøytiske preparater","164","1383 Asker","2025-12-21 10:08:25.846+00",
,,"gjerdrum.kommune.no","Tekniske tjenester","https://www.gjerdrum.kommune.no/tjenester/om-kommunen/jobbe-hos-oss/","gjerdrum.kommune.no","","","","","","0","Herredshuset, Gjerivegen 1, 2022 Gjerdrum","2025-12-21 10:13:46.619+00",
,,"nofi.no","NOFI","https://www.nofi.no/","nofi.no","921 444 052","https://www.proff.no/selskap/nofi-as/kval%C3%B8ya/annet-utstyr-reparasjon/IF8LQS410LS","25 146 (2024) — amount shown on Proff (in 1 000 NOK)","12 540 (2024) — amount shown on Proff (in 1 000 NOK)","Reparatf8rer, Annet utstyr - reparasjon","11","Eidvegen 642, 9105 Kvaløya","2025-12-21 10:07:22.757+00",
,,"luxsave.com","LuxSave AS","https://www.luxsave.com","luxsave.com","995 117 169","https://www.proff.no/selskap/luxsave-as/trondheim/dataprogramvare-og-utvikling/IGGGTBL009O","-646 000 NOK (2024)","3 669 000 NOK (2024)","Dataprogramvare og -utvikling","7","Sluppenvegen 6, 7037 Trondheim","2025-12-21 10:08:31.919+00",
,,"seam.no","SEAM AS","https://seam.no","seam.no","985947007","https://www.proff.no/selskap/seam-as/avaldsnes/batterier/IGB09KV000E","NOK 46 940 (2024) (beløp i 1000 NOK)","NOK 683 239 (2024) (beløp i 1000 NOK)","Batterier","168","Leirvikåsen 41A, 5179 Godvik","2025-12-22 10:09:25.201+00",
,,"fjordmaritime.no","Fjordmaritime","https://www.fjordmaritime.no","fjordmaritime.no","924 690 771","https://www.proff.no/selskap/fjord-maritime-as/%C3%B8vre-ervik/tekniske-konsulenter/IFAJBYR01OU","NOK -13,896,000 (2024)","NOK 89,346,000 (2024)","Tekniske konsulenter, Konsulenter","29","5106 Øvre Ervik","2025-12-21 10:07:57.91+00",
,,"sikt.no","Sikt – Kunnskapssektorens tjenesteleverandør","https://sikt.no/jobb-i-sikt","sikt.no","919 477 822","https://www.proff.no/selskap/sikt-kunnskapssektorens-tjenesteleverand%C3%B8r/trondheim/offentlig-administrasjon/IF7FLMM10JX","","","Offentlig administrasjon","441","Professor Brochs gate 6, 7030 Trondheim","2025-12-21 10:09:50.35+00",
,,"nekkar.com","Nekkar ASA","https://nekkar.com/","nekkar.com","932 142 104","https://www.proff.no/selskap/nekkar-asa/kristiansand-s/tekniske-konsulenter/IFEZ1G801OU","58 913 000 NOK (2024)","9 594 000 NOK (2024)","Tekniske konsulenter","7","Lumberveien 27, 4621 Kristiansand S","2025-12-23 10:08:25.057+00",
,,"snsk.no","Store Norske","http://www.snsk.no","snsk.no","916 300 395","https://www.proff.no/selskap/store-norske-spitsbergen-kulkompani-as/longyearbyen/bryting-av-steinkull-og-brunkull/IF5JHWR10M9","2 834 (in 1000 NOK) (2024)","28 715 (in 1000 NOK) (2024)","Bryting av steinkull og brunkull; Bryting og bergverksdrift","8","Store Norske Spitsbergen Kulkompani Vei 610.2, 9170 Longyearbyen","2025-12-21 10:08:41.151+00",
,,"gknposten.no","GKN AEROSPACE NORWAY AS","https://gknposten.no/","gknposten.no","943 771 030","https://www.proff.no/selskap/gkn-aerospace-norway-as/kongsberg/luftfart%C3%B8yer-og-romfart%C3%B8yer/IFLWADY10PF","NOK 919 357 (Belf8p i 1000) (2024)","NOK 1 640 604 (Belf8p i 1000) (2024)","Produsenter, Luftfartøyer og romfartøyer","420","Kirkegårdsveien 45, 3616 Kongsberg","2025-12-21 10:07:54.542+00",
,,"brimer.no","Brimer AS","https://www.brimer.no/","brimer.no","914 346 401","https://www.proff.no/selskap/brimer-as-avd-ulstein/ulsteinvik/bygg-og-anleggsleverand%C3%B8rer/IDN66W20CVG","NOK 5.932M (2024)","NOK 201.32M (2024)","Bygging av vann- og kloakkanlegg","25","Storehølvegen 9, 6065 Ulsteinvik","2025-12-21 10:09:50.328+00",
,,"datec.no","Datec AS","https://datec.no","datec.no","815 369 122","https://www.proff.no/selskap/datec-as/heimdal/it-konsulenter-og-r%C3%A5dgivning/IDHG6UA03DC","NOK 22,034M (2024)","NOK 61,371M (2024)","IT-konsulenter og rådgivning","20","Vestre Rosten 69, 7072 Heimdal","2025-12-23 10:09:39.751+00",
,,"norhybrid.com","Norhybrid Renewables AS","https://norhybrid.com","norhybrid.com","925 170 593","https://www.proff.no/selskap/norhybrid-renewables-as/porsgrunn/tekniske-konsulenter/IFATM7501OU","Resultat fF8r skatt2024 215 025","Sum driftsinntekter2024 3 457","Tekniske konsulenter (Konsulenter)","6","55 Hydrovegen, 3936 Porsgrunn","2025-12-21 10:07:29.023+00",
,,"eplast.no","ePlast","https://eplast.no/?srsltid=AfmBOorE0wtKyx7F396clkZOTOzbWYrya7hR6WzeiPiqWqzViOy8MId_","eplast.no","919 168 498","https://www.proff.no/selskap/eplast-as/jaren/grossister/IF78YYA10NS","1 084 (in 1000 NOK) 2024","44 456 (in 1000 NOK) 2024","Grossister","15","Auranorvegen 3, 2770 Jaren","2025-12-21 10:08:41.155+00",
,,"numascale.com","Numascale AS","https://www.numascale.com/","numascale.com","992 462 787","https://www.proff.no/selskap/numascale-as/oslo/tekniske-konsulenter/IGEVX6R01OU","NOK 14.268M (2024)","NOK 105.3M (2024)","Annen teknisk konsulentvirksomhet","30","Innspurten 15, 0663 Oslo","2025-12-30 10:08:42.067+00",
,,"enfy.no","ENFY AS","https://enfy.no","enfy.no","931 002 279","https://www.proff.no/selskap/enfy-as/notodden/tekniske-konsulenter/IFEALYF01OU","Resultat før skatt 2024: 2395 (Belp i 1000)","Sum driftsinntekter 2024: 865 (Beløp i 1000)","Annen teknisk konsulentvirksomhet","5","Lienveien 39, 3678 Notodden","2025-12-24 10:07:51.823+00",
,,"arbionindustries.com","Arbion Industries","https://www.arbionindustries.com/","arbionindustries.com","","","","","","0","Lilleakerveien 2F, 0283 Oslo","2025-12-24 10:07:51.84+00",
