"Rows from: Konfitech Targets - Nikolai - 2nd and 3rd connections Norway relevant","id","company_key","name","domain","clean_domain","orgnr","proff_url","profit_before_tax","turnover","industry","company_size","location","created_at","updated_at"
,,"gnistenergi.com","Gnist Energi","gnistenergi.com","gnistenergi.com",,,,,"Renewable Energy Power Generation","5","Greater Stavanger Region",,
,,"funtlers.com","Funtlers As","www.funtlers.com","funtlers.com",,,,,"Internet Marketplace Platforms","1","Oslo, Oslo, Norway",,
,,"gatewaystainless.com","Gateway Stainless","gatewaystainless.com","gatewaystainless.com",,,,,"Wholesale Import and Export","7","Drammen, Viken, Norway",,
,,"dmcproduction.com","Dmc Production","www.dmcproduction.com","dmcproduction.com",,,,,"Broadcast Media Production and Distribution","70","Stockholm, Stockholm County, Sweden",,
,,"Magic Norway","Magic Norway","","",,,,,"Real Estate and Equipment Rental Services","9","Bergen, Vestland, Norway",,
,,"gridguard.io","Gridguard As","gridguard.io","gridguard.io",,,,,"Services for Renewable Energy","8","Kongsvinger, Innlandet, Norway",,
,,"cgi.com","Cgi","cgi.com","cgi.com",,,,,"IT Services and IT Consulting","64628","Canada",,
,,"nordicbenefits.com","Nordic Benefits","www.nordicbenefits.com","nordicbenefits.com",,,,,"Insurance","11","Norway",,
,,"triangel.no","Triangel Business Solutions","www.triangel.no","triangel.no",,,,,"IT Services and IT Consulting","35","Molde, Møre og Romsdal, Norway",,
,,"tampnet.com","Tampnet","www.tampnet.com","tampnet.com",,,,,"Telecommunications","178","Norway",,
,,"virke.no","Hovedorganisasjonen Virke","www.virke.no","virke.no",,,,,"Political Organizations","292","Gamle Oslo, Oslo, Norway",,
,,"alpinshipping.com","Alpin Shipping As","www.alpinshipping.com","alpinshipping.com",,,,,"Maritime Transportation","2","Oslo, Oslo, Norway",,
,,"noah.no","Noah As","www.noah.no","noah.no",,,,,"Environmental Services","96","Holmestrand, Vestfold og Telemark, Norway",,
,,"orklasparebank.no","Orkla Sparebank","www.orklasparebank.no","orklasparebank.no",,,,,"Banking","57","Orkanger/Fannrem, Trøndelag, Norway",,
,,"Fronted","Fronted","","",,,,,"Staffing and Recruiting","18","Mandal, Agder, Norway",,
,,"Lildog","Lildog","","",,,,,"Computers and Electronics Manufacturing","22","Trondheim, Trøndelag, Norway",,
,,"Tide Horisont","Tide Horisont","","",,,,,"","0","",,
,,"tavler.no","Tavler As","www.tavler.no","tavler.no",,,,,"Software Development","13","Norway",,
,,"Nucase As","Nucase As","","",,,,,"Software Development","4","Stavanger, Rogaland, Norway",,
,,"smarketing.no","Smarketing As","www.smarketing.no","smarketing.no",,,,,"Software Development","2","Oslo, Oslo, Norway",,
,,"Löplabbet","Löplabbet","","",,,,,"","0","",,
,,"ors.as","Offshore Rental & Support","www.ors.as","ors.as",,,,,"Oil and Gas","10","Norway",,
,,"aizen.no","Aizen","www.aizen.no","aizen.no",,,,,"Software Development","3","Oslo, Oslo, Norway",,
,,"Torghatten Aqua","Torghatten Aqua","","",,,,,"Food and Beverage Manufacturing","9","Brønnøysund, Nordland, Norway",,
,,"streamsolution.no","Streamsolution","www.streamsolution.no","streamsolution.no",,,,,"Oil and Gas","6","Norway",,
,,"malsenmedical.com","Malsen As","www.malsenmedical.com","malsenmedical.com",,,,,"Business Consulting and Services","8","Oslo, Oslo, Norway",,
,,"mmbank.no","Maritime & Merchant Bank Asa","mmbank.no","mmbank.no",,,,,"Banking","33","Oslo, Oslo, Norway",,
,,"nhn.no","Norsk Helsenett Sf","www.nhn.no","nhn.no",,,,,"IT Services and IT Consulting","906","Trondheim, Trøndelag, Norway",,
,,"hallerud-consulting.com","Hallerud Consulting","www.hallerud-consulting.com","hallerud-consulting.com",,,,,"Advertising Services","3","Oslo, Oslo, Norway",,
,,"sonair.com","Sonair As","www.sonair.com","sonair.com",,,,,"Robotics Engineering","25","Oslo, Oslo, Norway",,
,,"sfty.com","Sfty As","www.sfty.com","sfty.com",,,,,"Technology, Information and Internet","26","Oslo, Oslo, Norway",,
,,"dypheimr.no","Dypheimr","www.dypheimr.no","dypheimr.no",,,,,"Technology, Information and Internet","2","",,
,,"cardboard.inc","Cardboard","cardboard.inc","cardboard.inc",,,,,"Technology, Information and Internet","13","Oslo, Oslo, Norway",,
,,"compass-group.no","Compass Group Norge","www.compass-group.no","compass-group.no",,,,,"Food and Beverage Services","234","Drammen, Viken, Norway",,
,,"neowit.io","Neowit","neowit.io","neowit.io",,,,,"Software Development","13","Oslo, Oslo, Norway",,
,,"Sesol Norge","Sesol Norge","","",,,,,"Renewable Energy Semiconductor Manufacturing","36","",,
,,"wepost.no","Wepost","wepost.no","wepost.no",,,,,"Technology, Information and Media","4","Trondheim, Trøndelag, Norway",,
,,"wallmans.no","Wallmans Oslo","www.wallmans.no","wallmans.no",,,,,"Entertainment Providers","36","Oslo, Oslo, Norway",,
,,"Messeprofil.No","Messeprofil.No","","",,,,,"Marketing Services","2","Norway",,
,,"bori.no","Bori Bbl","bori.no","bori.no",,,,,"Real Estate","66","Oslo, Oslo, Norway",,
,,"sustevo.com","Sustevo As","sustevo.com","sustevo.com",,,,,"Services for Renewable Energy","25","Oslo, Oslo, Norway",,
,,"sysint.no","Sysint","www.sysint.no","sysint.no",,,,,"IT Services and IT Consulting","38","Oslo, Oslo, Norway",,
,,"aege.no","Æge As","aege.no","aege.no",,,,,"Financial Services","1","Ålesund, Møre og Romsdal, Norway",,
,,"kpmg.no","Kpmg Norway","www.kpmg.no","kpmg.no",,,,,"Business Consulting and Services","1585","Oslo, Oslo, Norway",,
,,"controlcutter.com","Control Cutter","www.controlcutter.com","controlcutter.com",,,,,"Oil and Gas","27","Norway",,
,,"hypafoundry.com","Hypa Foundry","hypafoundry.com","hypafoundry.com",,,,,"Venture Capital and Private Equity Principals","1","Oslo, Oslo, Norway",,
,,"biztek.no","Biztek As","www.biztek.no","biztek.no",,,,,"Information Technology & Services","27","Orkanger/Fannrem, Trøndelag, Norway",,
,,"fortifai.co","Fortifai.Co","fortifai.co","fortifai.co",,,,,"Software Development","9","Oslo, Oslo, Norway",,
,,"Cemonite","Cemonite","","",,,,,"Construction","27","Norway",,
,,"framtidslaben.no","Framtidslaben","www.framtidslaben.no","framtidslaben.no",,,,,"Community Services","4","Ålesund, Møre og Romsdal, Norway",,
,,"piscadaaqua.com","Piscada Aqua","www.piscadaaqua.com","piscadaaqua.com",,,,,"Data Infrastructure and Analytics","10","Trondheim, Trøndelag, Norway",,
,,"solgrid.no","Solgrid","solgrid.no","solgrid.no",,,,,"Solar Electric Power Generation","19","Oslo, Oslo, Norway",,
,,"positivkompetanse.no","Positiv Kompetanse Norge As","www.positivkompetanse.no","positivkompetanse.no",,,,,"Staffing and Recruiting","13","Tønsberg, Vestfold og Telemark, Norway",,
,,"Hartman Nordic","Hartman Nordic","","",,,,,"","0","",,
,,"mindbuddy.com","Mindbuddy","www.mindbuddy.com","mindbuddy.com",,,,,"Sports and Recreation Instruction","5","Oslo, Oslo, Norway",,
,,"watercircles.no","Watercircles Norge As","www.watercircles.no","watercircles.no",,,,,"Insurance","70","Norway",,
,,"kanan.no","Kanan","kanan.no","kanan.no",,,,,"IT Services and IT Consulting","7","Oslo, Oslo, Norway",,
,,"trifid.no","Trifid","www.trifid.no","trifid.no",,,,,"Business Consulting and Services","84","Oslo, Oslo, Norway",,
,,"ryeneiendom.no","Ryen As Eiendom","www.ryeneiendom.no","ryeneiendom.no",,,,,"Real Estate","3","Norway",,
,,"mastercard.com","Mastercard","www.mastercard.com","mastercard.com",,,,,"IT Services and IT Consulting","42900","Purchase, New York, United States",,
,,"garantum.no","Garantum Wealth Management Norge","www.garantum.no","garantum.no",,,,,"Financial Services","16","Oslo, Oslo, Norway",,
,,"eyr.md","Eyr","eyr.md","eyr.md",,,,,"Hospitals and Health Care","50","Oslo, Oslo, Norway",,
,,"uplus.no","Youplus Livsforsikring","uplus.no","uplus.no",,,,,"Insurance","15","Trondheim, Trøndelag, Norway",,
,,"sismarine.com","Star Information Systems","www.sismarine.com","sismarine.com",,,,,"IT Services and IT Consulting","91","Trondheim, Trøndelag, Norway",,
,,"soiltech.no","Soiltech As","www.soiltech.no","soiltech.no",,,,,"Oil and Gas","115","Norway",,
,,"nettpost.com","Nettpost As","www.nettpost.com","nettpost.com",,,,,"IT Services and IT Consulting","8","Norway",,
,,"keystone.no","Keystone.No","www.keystone.no","keystone.no",,,,,"IT Services and IT Consulting","31","Norway",,
,,"huseby.no","Huseby As","www.huseby.no","huseby.no",,,,,"Furniture","41","Tønsberg, Vestfold og Telemark, Norway",,
,,"subseadesign.com","Subseadesign As","www.subseadesign.com","subseadesign.com",,,,,"Oil, Gas, and Mining","46","Norway",,
,,"framgreentechology.com","Fram Green Technology As","www.framgreentechology.com","framgreentechology.com",,,,,"Renewable Energy Semiconductor Manufacturing","4","Oslo, Oslo, Norway",,
,,"prokarimi.no","Prokarimi","www.prokarimi.no","prokarimi.no",,,,,"Technology, Information and Internet","7","Oslo, Oslo, Norway",,
,,"Railcomplete AS","Railcomplete AS","","",,,,,"","0","",,
,,"værbitt.no","Værbitt Hud As","www.værbitt.no","værbitt.no",,,,,"Retail Health and Personal Care Products","2","Oslo, Oslo, Norway",,
,,"norwegianoffshorewind.no","Norwegian Offshore Wind","www.norwegianoffshorewind.no","norwegianoffshorewind.no",,,,,"Renewables & Environment","26","Haugesund, Rogaland, Norway",,
,,"xsensflow.com","Xsens Flow Solutions","www.xsensflow.com","xsensflow.com",,,,,"Oil and Gas","15","Bergen, Vestland, Norway",,
,,"arbaflame.no","Arbaflame","www.arbaflame.no","arbaflame.no",,,,,"Renewable Energy Semiconductor Manufacturing","10","Oslo, Oslo, Norway",,
,,"inlinex.com","Inline X","www.inlinex.com","inlinex.com",,,,,"Oil and Gas","22","Trondheim Region",,
,,"Sprellgruppen (Sprell Butikk AS og Pluss+ AS)","Sprellgruppen (Sprell Butikk AS og Pluss+ AS)","","",,,,,"","0","",,
,,"Diller - Reach Your Loyal Customers","Diller - Reach Your Loyal Customers","","",,,,,"IT Services and IT Consulting","18","Kristiansand, Agder, Norway",,
,,"abpre.no","Asset Buyout Partners As","www.abpre.no","abpre.no",,,,,"Real Estate","26","Oslo, Oslo, Norway",,
,,"alreadyon.com","Already On As","www.alreadyon.com","alreadyon.com",,,,,"IT Services and IT Consulting","17","Norway",,
,,"varig.tech","Varig","varig.tech","varig.tech",,,,,"Software Development","48","Oslo, Oslo, Norway",,
,,"Evidi","Evidi","","",,,,,"IT Services and IT Consulting","312","Oslo, Oslo, Norway",,
,,"Dynamik Software Lab AS","Dynamik Software Lab AS","","",,,,,"","0","",,
,,"duett.no","D-Cloud As","www.duett.no","duett.no",,,,,"IT Services and IT Consulting","1","",,
